PM1,PM25,PM10,Temperature,NO2,CO,O3,Pollution_Scenario,Fire,Dust,Excellent,Polluted
2.711449286311727,44.58752454654618,137.37631355529504,29.217137001969892,36.759820394453286,400.7406068759948,13.831753725161484,Factory Pollution,,Dust,,Polluted
4.478425949733468,62.24798533955741,124.46199446205713,22.945821715398715,32.80545368159801,578.0640028149626,14.66874051560265,Factory Pollution,,Dust,,Polluted
4.064239319062225,33.71192330014206,131.6657492966264,27.5741752705858,32.158611925133755,409.2132911532199,23.94681480803373,Low Pollution,,Dust,,Polluted
1.1888351085726268,46.538481241185984,127.94210870233866,21.794236475260178,39.35734368655555,312.18375349710504,21.740414253543985,Low Pollution,,Dust,,Polluted
1.4767943816289708,35.30365196881708,130.81624343450466,23.645818424605377,23.659203271941422,371.50052193680443,12.978798796700941,Low Pollution,,Dust,,Polluted
1.9902296979310052,52.11667359321794,118.34743279291499,28.299451494803833,30.38958559193705,559.2166974822392,17.29233207620786,Factory Pollution,,Dust,,Polluted
1.7536208203306913,31.15312657097749,109.26697140883417,23.28654971316083,33.5536198364995,497.7855661482106,18.1179671397151,Low Pollution,,Dust,,Polluted
0.7122017784723589,37.39528412072357,108.24595035697338,23.61491250711666,33.69490647672471,426.77474616343727,20.23245252080868,Low Pollution,,Dust,,Polluted
4.718581135556434,59.000256600149335,95.01126797230772,28.28924852349733,35.529725379945084,366.0089655717783,19.405544475467785,Low Pollution,,Dust,,Polluted
4.968627181637772,53.725363358674436,136.76775520773262,24.00680852065989,37.49882791376608,374.63665634469567,17.45501081033118,Low Pollution,,Dust,,Polluted
3.8809231816522716,60.99060477361971,103.88118611131054,23.10777877186175,21.22143728680222,364.3103047575376,21.297243930653863,Low Pollution,,Dust,,Polluted
2.6921264582071984,58.71371567583553,85.89936183771019,28.499608650943994,20.3740291628724,334.20439937485366,11.021052701376606,Low Pollution,,Dust,,Polluted
2.108942875426873,54.07214242666653,86.17188275624098,28.255105556646335,29.12519598046336,526.8177488010704,20.49099311751432,Low Pollution,,Dust,,Polluted
2.3901106525183997,45.57812419712392,115.56386243627949,25.90155457486783,30.13598593157811,489.00162196046676,13.70583845350963,Factory Pollution,,Dust,,Polluted
0.46543449950425364,44.518007050653175,97.3398003406265,23.360572815234136,21.524573316948576,545.6108952101822,22.890084729224654,Low Pollution,,Dust,,Polluted
4.234256278741748,56.16152985457624,97.55931508916508,21.47029909628552,25.727125712578186,534.0860612982127,15.612978870092768,Low Pollution,,Dust,,Polluted
0.530191591269118,38.10480094946624,137.80294412740957,29.15522374285875,25.83174823052909,473.2967328103999,13.483393724260694,Low Pollution,,Dust,,Polluted
1.5599588164099227,68.80852862925809,80.12121460351199,22.427307393625977,35.81537016680477,409.47983923672217,14.592163328322961,Factory Pollution,,Dust,,Polluted
2.2296029864573326,62.80736452379078,137.36857061960163,23.42607144866752,34.88678046894408,340.067604123848,22.6353558199874,Low Pollution,,Dust,,Polluted
0.1630602651749674,42.23896724240903,95.11241465762102,23.66758649826753,36.417003392475706,390.52838297609117,12.098392766187121,Low Pollution,,,,
4.997739782394273,45.78108324489162,94.52580488254901,28.7055781126179,33.6980403726087,512.1971620395293,17.10063947413397,Factory Pollution,,Dust,,Polluted
1.0112754464879918,30.59533536695087,117.65575418805422,24.181301052731165,24.17441228740424,314.0993343014371,14.901361080014762,Low Pollution,,Dust,,Polluted
4.9096613547262375,66.04253398908416,91.3984156982479,21.18249840012245,30.207413257800027,313.9319414864156,12.530863783557194,Low Pollution,,Dust,,Polluted
4.638561709492338,46.248544127341354,116.96514690079162,21.030617884174436,38.249676639679095,452.6165084547737,24.93998844726365,Factory Pollution,,Dust,,Polluted
2.2430853999161755,30.737241481871216,129.79931795139686,25.90808338445685,28.92723104363875,427.4901305742092,23.507060999262055,Low Pollution,,Dust,,Polluted
4.136958003897944,58.694962370004454,99.4285421632353,23.777057935067894,22.91904112528776,343.0473822324724,12.284414134933273,Low Pollution,,Dust,,Polluted
2.3774083673439432,48.89938017678524,116.97586264357761,20.470336430457206,21.002453501408187,418.5923132404897,22.037277915279194,Low Pollution,,Dust,,Polluted
2.68091768252912,41.00916578529166,124.91547864089434,21.509525337148,21.02319415871635,515.4788582682202,11.76447878507727,Low Pollution,,Dust,,Polluted
3.8278477800671618,68.27149899203235,117.13290893761592,29.420272560583918,31.455135602572376,470.3898689216735,15.750915484801157,Factory Pollution,,Dust,,Polluted
2.1026623237304216,38.46436333913496,144.63347799486152,29.028950544349733,28.882102122497844,547.4541115466334,10.494684988613232,Low Pollution,,Dust,,Polluted
3.9873651023600813,47.670468038782026,136.71007622636233,23.308088045143027,26.206752249388764,387.9716354740806,13.741030150046685,Low Pollution,,Dust,,Polluted
4.790166193373687,60.223720707986814,118.91267267494223,26.107990204402718,38.68079303025375,571.9765648854,11.57137134101608,Factory Pollution,,Dust,,Polluted
0.5430143042965752,40.779519919270626,88.45563223497851,24.64052407682866,39.899735556680994,493.6361087083702,21.684131934473804,Factory Pollution,,Dust,,Polluted
4.9308673069008915,51.643877466767144,141.850269084724,28.27125794538278,21.397570132865354,315.74812437946247,19.357109408690278,Low Pollution,,Dust,,Polluted
1.600143996358962,62.7548045510008,136.66049889981792,29.44480078593374,39.207767420021085,325.6280858486616,12.557853995049646,Low Pollution,,Dust,,Polluted
4.8777385210005155,66.33261910188546,120.89485360239696,26.201589081412934,20.44496428297881,512.8370003685425,15.09105456129021,Low Pollution,,Dust,,Polluted
1.747029431318046,37.14947897728963,141.75058557378992,27.858276878759323,38.57476913273823,439.39959220955234,24.034677716227115,Low Pollution,,Dust,,Polluted
4.899893302617844,68.65480282659917,119.61320469117908,29.04812853268528,20.488967241509627,443.34746170514313,22.737865912064002,Low Pollution,,Dust,,Polluted
2.727373306994982,60.987225851706185,145.88859066479978,25.708135166619797,25.37517499840527,405.3134372715756,12.743790172936436,Low Pollution,,Dust,,Polluted
2.5783675400387205,40.11727950149094,140.15639781026468,24.940247191329515,21.96071288877949,442.7267417271053,11.715465377273132,Low Pollution,,Dust,,Polluted
1.8061993333976094,66.49711779417095,81.54681190534262,20.347970701212873,26.718269222996454,504.52382995979985,24.200562929614183,Low Pollution,,Dust,,Polluted
0.8165017828711701,52.98797572991964,138.19522989323812,26.58680318398725,20.038312068606267,387.31436915428753,10.537984627681986,Low Pollution,,Dust,,Polluted
3.0014473662015098,30.381839357847152,83.30733522830644,29.44023006772182,24.741605431234923,428.7495630968999,16.656300988742615,Low Pollution,,Dust,,Polluted
1.851446689243047,53.35317472175686,138.41262119400923,21.438422059192657,33.601330438857815,337.9070364662126,19.36738081271804,Low Pollution,,Dust,,Polluted
3.2145886203254843,34.75817738380347,118.87792324544928,25.594036647874667,34.13318821717098,381.5697168394584,20.601750489963955,Low Pollution,,Dust,,Polluted
0.7820881672940427,51.494740012148156,139.28329319116278,27.936875155198745,28.07747206462531,366.34376365545256,21.547240915818353,Low Pollution,,Dust,,Polluted
2.806537551458333,49.76942413006866,113.47813839267647,29.328498047742265,24.284106613088063,388.72890438428453,20.417798299913443,Low Pollution,,Dust,,Polluted
2.2359380181420403,58.486711118133044,145.11069124760579,21.371027342360367,30.954112030940593,342.3817447463113,22.32705611720941,Low Pollution,,Dust,,Polluted
1.1332939107681261,44.95567434442489,94.17805000862215,23.938071751839797,33.232619302568935,553.0263608923603,24.267533278598883,Factory Pollution,,Dust,,Polluted
0.2285210019462075,43.6448311755589,82.25406092496368,20.183878111476112,21.41463245916867,522.1730240640103,17.755048459511784,Low Pollution,,,,Polluted
0.733845033940424,49.356340875456155,105.85460747612262,20.55142047660632,35.23036997317194,301.8723580647497,18.987813640423507,Low Pollution,,Dust,,Polluted
4.917352340462019,49.76138088745324,123.82978588860773,26.526260445435064,29.01015981281452,344.23351296820897,16.151705507810398,Low Pollution,,Dust,,Polluted
0.886370071966539,37.76263660092287,135.93224051979007,24.297336009113554,23.231836587853067,351.1490616772634,21.070357637262255,Low Pollution,,Dust,,Polluted
3.148768570740951,33.452241836162145,97.07979753010524,29.908075709528454,32.23812274499904,437.78524008540944,16.70035253897186,Low Pollution,,Dust,,Polluted
4.699819177842653,68.45484470254546,110.84090509574341,25.69711535331878,27.29676070866623,341.0100335793803,15.73639782723804,Low Pollution,,Dust,,Polluted
2.8884591044384273,54.98380632171879,144.46772278898987,23.53704977159842,31.299238843341932,321.03469991921577,16.600048760764693,Low Pollution,,Dust,,Polluted
0.8989674587103075,40.00520008757671,127.15545086454355,21.73917143170078,20.89175756145575,300.2487906465344,18.819688241942345,Low Pollution,,Dust,,Polluted
3.8254989401197745,42.68512668686628,99.34804560924337,29.342414721625104,34.522789229611035,445.8502732875399,22.921218170793264,Factory Pollution,,Dust,,Polluted
3.9579277454904815,41.66032991780021,123.41212531313357,25.010660893868152,20.950686572529303,377.63376225093987,13.190722312465489,Low Pollution,,Dust,,Polluted
3.222128139840356,66.54603115096788,146.6190612002771,23.693282702422167,28.141146051938897,361.682498273514,18.069811983983676,Low Pollution,,Dust,,Polluted
0.49690201215851826,53.371628453799914,97.02067214133821,20.354123933148323,37.515056202300016,372.3108740741676,10.966262762570821,Low Pollution,,Dust,,Polluted
3.4806631613744488,56.57832191220149,104.17920473786205,21.85692261470941,39.86632119564314,437.3967432535309,14.257301542759421,Factory Pollution,,Dust,,Polluted
3.052987200116916,43.60732060871857,88.96945458674713,26.27482179593166,35.77984347073666,573.4518757152382,10.914802892296159,Factory Pollution,,Dust,,Polluted
1.8112776840586324,68.24414976819278,137.19462750052614,23.165168932238014,22.548426408675294,421.09593081834737,22.015830575457787,Low Pollution,,Dust,,Polluted
2.8869330983292167,58.32982548250426,108.02871758566731,20.681507828731668,22.85135317735484,442.95997412218594,18.403228080023812,Low Pollution,,Dust,,Polluted
4.1317590114458485,30.70642007652982,130.3510160494294,20.735839283338038,37.69894834869018,326.54407044744386,16.598961208077153,Low Pollution,,Dust,,Polluted
0.30757048911506435,41.464194017418166,122.55863399938902,28.91320543447977,30.23692203410635,454.4071268838619,23.20485312595268,Factory Pollution,,Dust,,Polluted
3.8271494930361594,56.59018540856587,96.85136886734915,27.97124985558602,24.695823058872843,369.3920840144778,23.28286895194211,Low Pollution,,Dust,,Polluted
2.7597074304985507,60.344821549528994,119.34526455994366,29.198333292263143,20.64531932525314,426.5936543234194,17.566022420615738,Low Pollution,,Dust,,Polluted
1.0777078149395736,66.32774966706143,141.9990998424271,22.750625123820093,21.26229766233757,318.4728051989526,19.00186628796567,Low Pollution,,Dust,,Polluted
2.2738667333381373,58.5205548600739,139.54048501511775,26.72125464001212,38.0397552671828,443.9563672523475,17.49397785241961,Factory Pollution,,Dust,,Polluted
2.3503883826833007,40.88332009375209,122.1205284756779,25.140441307495102,33.031788192887724,533.3068302028267,22.369429330770977,Factory Pollution,,Dust,,Polluted
0.9551744653778949,51.49746115981449,91.71593996628594,22.13664592103187,31.82980077721893,314.3022011674286,20.706443565445543,Low Pollution,,Dust,,Polluted
0.3317436209106034,49.456074429231506,146.6947684418696,25.56935846367329,28.881146431676555,309.28493221764563,18.131601976138047,Low Pollution,,Dust,,
0.334754206324302,65.14893017917478,87.10784306778913,29.427434691879643,36.58643984551212,346.25813507765923,16.03774448638596,Low Pollution,,Dust,,
2.2389496866582244,31.881295054825195,95.14950870535765,29.926280390319395,24.331377149293083,579.6564370274398,12.066404452436373,Low Pollution,,Dust,,Polluted
3.513847428422025,52.654432252389476,99.18517289478301,29.680097211055237,39.50127331240643,577.5846122978561,12.428607329194504,Factory Pollution,,Dust,,Polluted
4.658676532602719,66.0249754143784,119.79635174316192,20.567394350478015,29.673512120368017,476.0843437549104,12.522794160262745,Low Pollution,,Dust,,Polluted
3.8771395486153235,57.08007618221729,130.43492518076562,27.1423834746761,31.71173779245483,498.0423667737719,19.013340370078282,Factory Pollution,,Dust,,Polluted
2.6016334625748443,66.13499791978361,115.17253986224537,29.774368742151072,37.86422647819079,354.72690978662985,18.718013411213356,Low Pollution,,Dust,,Polluted
0.17288630834112473,50.28407674431239,92.67332981253027,23.217682054356693,38.97501082652347,547.6752564748924,17.91482142117483,Factory Pollution,,,,Polluted
1.816761080916243,58.20090333136339,80.42711310976448,23.72290351069175,20.699837798438747,411.44496845435947,24.875266089506933,Low Pollution,,Dust,,Polluted
3.541918412408326,38.41011125340197,149.45406765052414,22.470031248391827,24.39523126192723,364.2001156715113,23.32340343914958,Low Pollution,,Dust,,Polluted
0.757883301599464,61.30062909234672,149.32152687235742,25.876677920739038,35.38398959643976,381.34777150838306,22.207930507804814,Low Pollution,,Dust,,Polluted
4.822793714278709,55.72792754754355,141.51222598099332,21.803183428102074,30.27074946854675,372.8508734926433,18.366924790160354,Low Pollution,,Dust,,Polluted
4.882240409603298,55.92340004083892,121.09318467071502,20.67863570579305,22.869721712195346,450.2869672765886,14.377915340310745,Low Pollution,,Dust,,Polluted
0.9041881629884402,56.253620207592824,108.32385541505263,21.89735585271598,28.270335027621293,394.448526921435,23.04873874612268,Low Pollution,,Dust,,Polluted
0.8389690918152948,53.98637417581753,93.47139508293365,29.306076175223502,30.46414440667145,312.20369268285515,17.56095652378124,Low Pollution,,Dust,,Polluted
3.9567327434661115,35.96959278236168,99.56088191508907,28.181174221958212,37.960743660208735,448.05933975621747,24.81628733856425,Low Pollution,,Dust,,Polluted
1.3973780310377004,46.573678140041665,90.01635630360111,27.02143901567475,37.59342251685166,540.7206968922804,14.129080847581193,Factory Pollution,,Dust,,Polluted
3.8517577604610787,37.43883242980377,81.08056415460807,25.45931302338655,37.80146902777586,339.84104098094326,10.176460878747237,Low Pollution,,Dust,,Polluted
0.7572222947667961,69.51384681518408,84.37301648935333,22.092259857317366,28.471060204305772,435.45990338961667,16.246119837207992,Low Pollution,,Dust,,Polluted
1.4802372650109519,64.05893352381655,88.90829986153072,24.230674184950537,32.392011413100064,433.3402356990057,21.055061693766476,Factory Pollution,,Dust,,Polluted
2.1912439477680157,46.08243191820597,145.78497582859407,24.957470018079494,38.96529568079794,382.9017669264747,20.098237351905958,Low Pollution,,Dust,,Polluted
3.052570841078162,39.517267936625856,139.25528003000773,22.513528685991304,31.053140851244624,307.89284028847067,20.841180871368906,Low Pollution,,Dust,,Polluted
4.774051024422638,66.82989920408792,143.39913492655123,27.908512468915117,30.743069914452846,583.2078493366162,19.09723873810117,Factory Pollution,,Dust,,Polluted
2.7170287201514243,59.7179489903596,89.69714587229831,27.0601582324643,33.321921224808854,472.2933143763816,11.507564784621739,Factory Pollution,,Dust,,Polluted
1.426213320685041,33.92094379155398,137.05089074867638,24.240330042127027,23.11160669896679,319.3974859742008,21.9802999910317,Low Pollution,,Dust,,Polluted
4.1345520701749106,51.149938305959644,110.3902231819072,24.205133232038108,30.05735788513033,495.51212259510976,20.335519630919734,Factory Pollution,,Dust,,Polluted
0.03151719141721687,63.641607128216044,117.11886223321716,20.18806454468137,21.764584072170862,446.7043423902958,24.98055901647016,Low Pollution,,Dust,,Polluted
1.9112213705682652,32.398211566861754,94.36637137681397,29.177716775961905,20.76496173181217,366.4730412188409,13.121095046571064,Low Pollution,,Dust,,Polluted
2.1092670569422225,44.55707594676344,119.2195304745446,27.73630995391596,37.01377288949523,361.05740490601227,14.677712027765956,Low Pollution,,Dust,,Polluted
3.5780247877069598,37.132574537471555,136.2554073994305,28.127308822591623,26.96951126609177,533.5168743925046,24.783254238708516,Low Pollution,,Dust,,Polluted
2.1679401237850184,52.55210214001768,104.79218353686692,20.360444013508996,25.717665652239916,508.2229305769577,17.816734749428623,Low Pollution,,Dust,,Polluted
0.7998238660170176,36.67575402246892,147.70932335546792,21.598905662139263,25.976666719121305,349.88739231933874,10.87045080441149,Low Pollution,,Dust,,Polluted
0.2810030530532326,38.011831142958215,111.26494022794631,27.224421650995755,38.29751137548385,351.3986081738432,15.133377111787194,Low Pollution,,Dust,,
4.990178532703309,34.59757237382304,121.52242020312787,25.999311692212157,33.19464230921257,484.426811996836,23.584440879979553,Low Pollution,,Dust,,Polluted
3.941525949258513,43.763044502807396,101.04427664301141,22.81368524953722,38.18848803689601,344.67666148348576,14.246047944160058,Low Pollution,,Dust,,Polluted
4.389406915066239,43.31271023030048,100.19308514629282,29.331188994115315,20.991310425060583,544.982173954406,15.312305484448714,Low Pollution,,Dust,,Polluted
1.2994302081567004,66.79822010830355,80.71363160209735,24.237977344142262,35.78967689606644,385.8357572291168,18.345519269050193,Low Pollution,,Dust,,Polluted
2.8347408532198615,67.47409644522394,127.25317379830304,25.756847392537953,39.82447375504846,375.2368251442959,11.246116865355196,Low Pollution,,Dust,,Polluted
2.2604877679335855,68.43269121395309,139.84904872125423,20.132550211371548,20.40567233687929,438.8336793847038,24.468402959138842,Low Pollution,,Dust,,Polluted
0.31221444087689065,37.398596280823675,118.00251480230827,29.126652427390546,33.408921267577355,584.700255625603,11.050122429321362,Low Pollution,,Dust,,Polluted
4.1328516830882265,50.45387259087711,134.03905252445202,27.059339255191013,26.632464607378303,399.9011709887355,16.216612702520006,Low Pollution,,Dust,,Polluted
2.149195598227251,63.57126932681851,109.58678278428305,26.13835236424226,21.87861671425933,486.04983749599734,20.133023739851183,Low Pollution,,Dust,,Polluted
1.3726691950921914,66.8613891307959,128.59379361156277,28.832741571123393,36.66934606326082,547.4645379644692,17.139985407391972,Factory Pollution,,Dust,,Polluted
2.4454570291364686,62.263800713792634,132.854920450681,24.323525575745244,37.54698513788911,345.16964892251707,22.74408687697961,Low Pollution,,Dust,,Polluted
4.0492603950768835,55.60894464650593,87.99672203722744,26.36856371874187,32.043481032007364,440.47161036132457,18.468188905210457,Factory Pollution,,Dust,,Polluted
0.018823293264487173,44.52616290035632,126.92960136997948,22.021545799581542,26.09327315185677,531.8042565205006,18.58739306684337,Low Pollution,,Dust,,Polluted
2.845890059411404,66.74789830241677,88.5927466866961,23.478736075054677,31.344648215816843,420.57619774644934,13.475817562633164,Factory Pollution,,Dust,,Polluted
3.302691953256836,57.976831715310446,133.03711395738898,27.83705420915654,23.22293458496567,508.9284116201304,21.16360361904819,Low Pollution,,Dust,,Polluted
4.305730742432819,50.2783120866258,94.01803354265333,20.426395605127784,27.29136114316711,475.44943101480237,16.03157900275128,Low Pollution,,Dust,,Polluted
1.8518840621775094,53.482564976877136,126.10424718572693,21.57122831054205,25.585218023573933,452.3221028490283,16.160538563645453,Low Pollution,,Dust,,Polluted
3.184973063593523,67.98741975651413,109.53920542511149,28.113164854866213,24.329654344312672,471.7204531951909,16.055603765762722,Low Pollution,,Dust,,Polluted
3.1138480672944757,40.84353390867274,122.79321393754591,21.391735195806046,29.565783972291378,417.83388234810684,15.212767332667227,Low Pollution,,Dust,,Polluted
4.298327511109578,58.84609203946336,84.64706867009733,25.797772583084885,39.67050796854062,476.7952530112019,23.56422676702393,Factory Pollution,,Dust,,Polluted
3.577447122534536,56.08282556121332,115.49028347430092,27.15446967266392,23.47017984669481,302.0642646395334,11.961444406672696,Low Pollution,,Dust,,Polluted
0.33665578148153075,63.217154258479624,142.3339399022636,20.785874715569335,39.286097057950805,533.246311003594,24.4349715688366,Factory Pollution,,Dust,,Polluted
0.6836093372191876,40.61997940431165,144.25990386085306,23.91203753758225,27.424088173442517,552.3274981270881,24.39723985435685,Low Pollution,,Dust,,Polluted
0.878922029095211,41.42118879157172,116.14947854482634,21.435313558289685,26.614024627282216,371.8303215288959,15.97577795159878,Low Pollution,,Dust,,Polluted
3.8034895185893616,69.05178881409502,126.90454983969656,23.720384283664675,24.75608239356383,481.94540739681594,10.850977157375452,Low Pollution,,Dust,,Polluted
0.7400574980690539,56.65942318297688,113.79148631027181,27.972725890892104,24.727036572871242,398.7809363832888,23.651109078843838,Low Pollution,,Dust,,Polluted
4.859645554854821,49.31161039967042,118.35880312136146,23.22027787807914,30.382109750351947,340.6591177031345,18.35156148710848,Low Pollution,,Dust,,Polluted
2.4115921777106406,67.32123893213702,119.03284191408619,21.63564855894483,34.108358530316245,516.5629590743641,14.012293962971135,Factory Pollution,,Dust,,Polluted
1.0115252029079098,55.73707170897258,127.06632899290742,27.36294026322751,37.845168238732114,343.1563970537074,15.083905107954276,Low Pollution,,Dust,,Polluted
3.726068638643424,49.194812491883596,127.86643475627703,20.23781157337207,25.909821457513093,567.7138464416298,11.689904584790856,Low Pollution,,Dust,,Polluted
2.9776505503148205,64.95980744043507,107.3024388269233,22.820033512827802,31.30236254724657,316.37788572365,18.6499457572449,Low Pollution,,Dust,,Polluted
2.3110408709347707,65.50423834306451,94.03107111654589,28.641687933817764,27.3419455621235,543.7017060354177,18.274598584208285,Low Pollution,,Dust,,Polluted
2.2806194130715314,51.64529306505997,135.708215252458,20.70026670780508,28.371716498603625,469.81578824146777,11.70674814223348,Low Pollution,,Dust,,Polluted
1.7120688283360397,64.29439106697828,109.66982385575815,29.65275811001639,23.042192716498715,312.9819832873711,19.658663074143554,Low Pollution,,Dust,,Polluted
0.2835581308766866,44.51700391587477,103.94961163098705,26.532834913539112,31.765679792556075,412.3158934000804,11.998489894038432,Factory Pollution,,Dust,,Polluted
2.6720407051983703,45.7675883967849,130.9880761413884,23.536256422838374,29.36164178354144,415.6875064745544,10.135406901722769,Low Pollution,,Dust,,Polluted
4.6244700605772895,62.0888905571193,82.01376651018711,21.522113922879853,25.21746326589368,577.4775030089511,19.50749023673687,Low Pollution,,Dust,,Polluted
0.27824003770890615,67.73075407630205,136.95874899076176,25.86289417688489,36.203516208783405,355.9559592336198,10.416955468309826,Low Pollution,,Dust,,
3.9869263875548673,46.05159718005159,95.7857177671161,29.210865464053455,37.40825980069277,322.5606464534226,22.651873164319397,Low Pollution,,Dust,,Polluted
3.9959289212628475,59.95331622823787,104.66359642637605,23.207110831749553,34.20046388860398,536.4777576573097,15.32899975412571,Factory Pollution,,Dust,,Polluted
2.119008746821299,45.70386018521323,119.48043986986363,21.12694431131544,35.58782577119754,481.99097271071554,17.605189314241947,Factory Pollution,,Dust,,Polluted
1.650452758445657,51.42407711099385,142.23613843779398,21.84893674268671,29.74404718591721,468.24257468509853,22.558390368828455,Low Pollution,,Dust,,Polluted
3.109616112251339,63.55166145583789,147.8811242209804,23.33934057874066,26.27972161756262,358.42426335191215,19.37668043899904,Low Pollution,,Dust,,Polluted
4.737046859894422,30.066422126800273,87.77689569452536,25.468221057701225,30.387737181780352,314.5662078140291,14.582153797668997,Low Pollution,,Dust,,Polluted
0.1372916072135244,64.7857094313695,129.88518864437796,22.123754972015526,37.35639533097823,391.4092735200059,21.810351204695884,Low Pollution,,Dust,,
3.97704283426136,57.8854442682015,125.45711650472273,29.62686675003879,24.278822030792075,572.9196320580066,24.805455212954076,Low Pollution,,Dust,,Polluted
1.768476305571634,45.77840922272418,91.69610954003501,20.177079460171562,35.389979548103575,475.91899735583945,16.927929423255677,Factory Pollution,,Dust,,Polluted
2.1705060563298284,47.81069662265304,136.9087578835547,27.636236748224427,36.32455573475478,402.73991816510954,19.977051373471337,Factory Pollution,,Dust,,Polluted
2.3092456590538326,41.70269343649112,86.69214398461246,23.309895617027934,37.24229586424282,429.2152505694471,24.39811155965861,Factory Pollution,,Dust,,Polluted
3.4862590313588186,66.79510333944106,147.3871832457551,24.811354093674524,38.486121400878815,431.23954872429795,14.603992427996644,Factory Pollution,,Dust,,Polluted
4.17298133108046,39.958886015358146,81.68392864525076,29.760348023619855,25.22101818225501,362.9772839305211,12.088699113115506,Low Pollution,,Dust,,Polluted
0.13160829194472756,50.31365974999264,112.40905910659038,29.734492298838767,32.670502270361695,461.17806897382115,22.537421688702928,Factory Pollution,,Dust,,Polluted
1.2565288230148157,50.0520298179235,139.12854604984972,28.211898232579628,20.713992361631014,594.0638707915195,15.492539931828361,Low Pollution,,Dust,,Polluted
0.4817710650455159,58.18307719517904,148.78928182238383,27.53985882652352,33.734836368415195,582.2429541178292,18.57791020737721,Factory Pollution,,Dust,,Polluted
4.69830305659684,56.367100572290695,130.5577397405078,22.421627346670945,38.37268104112039,349.4504784927584,16.7846242926248,Low Pollution,,Dust,,Polluted
0.5758246843484599,64.3928170286472,92.72590757118965,21.104833425863543,22.93078278413182,360.56198402572596,17.338715574050603,Low Pollution,,Dust,,Polluted
0.15684950854687574,60.9080201685167,86.50338503731678,22.477356666910854,27.936924981811135,454.98476410285673,10.581121087779838,Low Pollution,,,,Polluted
3.6139687067163226,44.43580083487801,121.82882593518104,28.679301128788406,38.898668325188744,343.0366130972489,14.51721889976751,Low Pollution,,Dust,,Polluted
2.666040220930132,35.69412091855082,129.23929837115614,22.48424225602946,30.736854312401007,321.5797600730556,23.81573694251344,Low Pollution,,Dust,,Polluted
0.489550383738821,30.642327004100128,139.34001035889221,23.95833042145384,37.93798563719097,550.4609051064587,19.775250799485047,Low Pollution,,Dust,,Polluted
2.700468147239209,60.625627163205266,88.996376501144,22.806179431923923,32.7585977641651,576.8220280483944,19.530574436154183,Factory Pollution,,Dust,,Polluted
1.4015436851743361,33.30705247084446,98.62165916432465,24.48812348829862,21.595749169174173,411.5365700775271,20.0145810135311,Low Pollution,,Dust,,Polluted
